,username,novel_id,interest
26156,xl7br7x_,97871,1
26157,Guilty_Ammo,97871,1
26158,Devonnius,97871,1
26159,MeetTheBonk13,97871,1
26160,DanP240,97871,1
26161,Aliandra,97871,1
26162,Chau,97871,1
26163,TheTagre,97871,1
26164,p-butterfly16,97871,1
26165,amoki,97871,1
26166,MavikBow,97871,1
26167,prowl,97871,1
26168,Caslay99,97871,1
26169,Tskikage_Zainin,97871,1
26170,Creepercraft,97871,1
26171,Gennnki,97871,1
26172,cdb4762f26ae8483,86353,1
26173,Controversy,86353,1
26174,Errorka,86353,1
26175,snowfairy65,86353,1
26176,yakisobapan,86353,1
26177,Netwrap,86353,1
26178,KakashiHatake87,86353,1
26179,Glitch2c,86353,1
26180,Hi_I_am_Ed,86353,1
26181,ACDatabase,86353,1
26182,OwenLee_KZ,86353,1
26183,Shinryouku,86353,1
26184,Gab_Cosplay07,86353,1
26185,N3gro27,86353,1
26186,GT_PlaysFTW,86353,1
26187,Rigger_Mortis,86353,1
26188,GCort,86353,1
26189,Julius_Siezure,86353,1
26190,UZ5,86353,1
26191,Wusel-chan,86353,0
26192,wanswagger_90,86353,1
26193,SirSpooky,86353,1
26194,FAALM,86353,1
26195,papetoast,86353,1
26196,Adrena,86353,1
26197,2n1G,86353,1
26198,N4hue_Tr4sh,86353,1
26199,CaptainHackman,86353,1
26200,DeLaLuz22,86353,1
26201,Doubleswee,86353,1
26202,ThiagoDoratioto,86353,1
26203,MohammedSafi,86353,1
26204,StarrySeaShio,86353,1
26205,Jayaindo3016,86353,1
26206,Jayaindo20378,86353,1
26207,ZeroDegre,86353,1
26208,andip12,86353,1
26209,Tauino,86353,1
26210,ShafiKhondaker,86353,1
26211,tymiskj,86353,1
26212,eugeo411,86353,1
26213,RickRod1893,86353,1
26214,f_olvr,86353,1
26215,Banthisworld,86353,1
26216,AmyZhang,86353,1
26217,revoLotuomI,86353,1
26218,Ps192,86353,1
26219,Drakdodare,86353,1
26220,Akioxt,86353,1
26221,franz0123,86353,1
26222,DemonCandy78,86353,1
26223,AkarinoYami,86353,1
26224,Jayapro3009,86353,1
26225,Jayajambi,86353,1
26226,Jya111,86353,1
26227,Jayapro209,86353,1
26228,Jayajambi567,86353,1
26229,Jayaindo,86353,1
26230,Jayapro876,86353,1
26231,Jaya8645,86353,1
26232,Jayagaming245,86353,1
26233,Jaya456,86353,1
26234,sujayana,86353,1
26235,BoRysKarpInski,86353,1
26236,pipegf98,86353,1
26237,rusian224,86353,1
26238,karinablue44,86353,1
26239,Big_Man_Ting,86353,1
26240,Yukongold564,86353,1
26241,wangson,86353,1
26242,lakecprutt,86353,0
26243,shouvikmanga,86353,1
26244,TimeTraveller_0,86353,1
26245,LS_11,86353,1
26246,mshaim,86353,1
26247,ReMightyRon,32831,1
26248,Deliciousmile,32831,1
26249,Benis88,32831,1
26250,Elaktrato,32831,1
26251,Dafline,32831,1
26252,Dinu-I0,32831,1
26253,Larke12,32831,1
26254,BentaiMaster,32831,0
26255,odjmn,32831,1
26256,DronIs,32831,1
26257,Long_Malin,32831,1
26258,Jacko-,32831,1
26259,kejora,32831,1
26260,Raynier2002,32831,1
26261,NovaLiS19,32831,1
26262,liauruu,32831,1
26263,RummagingRelic,32831,1
26264,Dariia24,32831,1
26265,Ihavetrashtaste4,32831,1
26266,ShOfAlice,32831,1
26267,MAKER666,32831,1
26268,YosuL,32831,1
26269,X_l_e_b,32831,1
26270,_00000_,32831,1
26271,RecklessOtaku,32831,1
26272,nathanhills,32831,1
26273,emexchan,32831,1
26274,Kneel2King,32831,1
26275,maugl1,32831,1
26276,OnyxSaiyan,32831,1
26277,Hanz1_0wy,32831,1
26278,TortiIIa,32831,1
26279,ElendVenture,32831,1
26280,LeoJasso7,32831,1
26281,Gabios44,32831,1
26282,PastaSushi678,32831,1
26283,afreshguava,32831,1
26284,WackyStream,32831,1
26285,Alwaysyukaz,32831,1
26286,tomo_yo,32831,1
26287,Pork_kroP,32831,1
26288,loukeize,32831,1
26289,TangRou35,32831,1
26290,Potatoeanimefan,32831,1
26291,burnedbernr,32831,1
26292,shadeyyy,32831,1
26293,shing1810,32831,1
26294,Zerg_4ik,32831,0
26295,solemgemeos,32831,0
26296,Akane_Jei,32831,0
26297,ShihouKurayami,32831,0
26298,young12,32831,0
26299,SneakySnaxx,32831,1
26300,KyleOofs,32831,1
26301,pth52dutch,32831,1
26302,xs41m,32831,1
26303,DragoMuseveni,32831,1
26304,UdaEntapi,32831,1
26305,Prxy0,32831,1
26306,Wusel-chan,32831,0
26307,IzaciiA7,32831,1
26308,Venaticy,32831,1
26309,Hibi,32831,1
26310,SebGray,32831,1
26311,penkuro,32831,1
26312,Groan,32831,1
26313,Adrena,32831,1
26314,0_-_-_-_-_,32831,1
26315,minatika,32831,0
26316,AndreiClaudiu,32831,1
26317,Roussean,32831,1
26318,AntonioY_Y,32831,1
26319,TheCrimsonAce119,32831,1
26320,Groovygravy15,32831,1
26321,Momochi_,32831,1
26322,Era1923,100561,1
26323,Xaveni,100561,1
26324,DTB2,100561,1
26325,DetectiveGoose,100561,0
26326,Yuno1_,100561,1
26327,xPixieeex,100561,1
26328,Diviners_2000,100561,1
26329,DavidLuther,100561,1
26330,TreCaspro,100561,1
26331,rhyfhygdhfhj,100561,1
26332,whereisbaby,100561,1
26333,Sazzad2009,100561,1
26334,Anisur789_,100561,1
26335,Abhinav9,100561,1
26336,Gunzerking_,100561,1
26337,soccerly_01yt,100561,1
26338,WizardKingLucius,100561,1
26339,qwertyx236,100561,1
26340,LodkaZaBokluk,100561,1
26341,hoss200118,100561,1
26342,SammiKayye,100561,1
26343,iskarzzzy,100561,1
26344,OnyxSaiyan,100561,1
26345,68c2c0a21d2104de,100561,1
26346,AnakinSkyWaqar,100561,1
26347,Fasos97,100561,1
26348,solemgemeos,100561,0
26349,V____,100561,1
26350,Hero49,100561,1
26351,jreynelm,100561,1
26352,Jaketoxi,100561,1
26353,Bliztenacher,100561,1
26354,randiz16,100561,1
26355,vtardy28,100561,1
26356,1288meme,100561,1
26357,Jasonblitz5,100561,1
26358,Wusel-chan,100561,0
26359,JuanlaMapa,100561,1
26360,Crest999,100561,1
26361,soccerly_yt,100561,1
26362,Akimitsu24,100561,1
26363,GonzaGs01,100561,1
26364,FAALM,100561,1
26365,user6699,100561,1
26366,BP000011,100561,1
26367,e8497e458e3a4b4a,100561,0
26368,Castellano,100561,1
26369,Artyrus,100561,1
26370,zfrem1,100561,1
26371,Nemui77,100561,1
26372,Ushio_Furukawa,100561,1
26373,DiegolAmaral,100561,1
26374,YogVan,100561,1
26375,MrElias,100561,1
26376,BigWillyT,100561,0
26377,bhaalbabe,100561,1
26378,sleeepysaber,100561,1
26379,ForflayyO,100561,1
26380,vamourphy,100561,1
26381,Thunderhop888,100561,1
26382,Nico19,100561,1
26383,WeebMenace,100561,1
26384,popopmurin,100561,1
26385,soccerlydelas,100561,1
26386,denpa_apple,100561,1
26387,WhoDis,100561,0
26388,_Kojima_,100561,1
26389,PRADYUMANSINerg,100561,1
26390,Cru543rman,100561,1
26391,madeforeren,100561,1
26392,Adrena,100561,1
26393,Brenda0715,100561,1
26394,221011patoi,100561,1
26395,justcels1_,100561,1
26396,Morisiek,100561,1
26397,Yuiyuka,17263,1
26398,DaggersEdge,17263,1
26399,Dark-River-Mori,17263,1
26400,Cherru,17263,1
26401,Autit,17263,1
26402,cyb3rf4iry,17263,1
26403,daystallion,17263,1
26404,LKAE_2001,17263,1
26405,bigboahryan,17263,1
26406,asile123,17263,1
26407,Amuvlet,17263,1
26408,ThatPinkLady,17263,1
26409,naok1334,17263,1
26410,WildTuneMelody,17263,1
26411,parmesan_000020,17263,1
26412,peetsj,17263,1
26413,xhoneychiix,17263,1
26414,grlpee777,17263,1
26415,pot-user,17263,1
26416,solemgemeos,17263,0
26417,Wusel-chan,17263,0
26418,Adrena,17263,1
26419,lolibunny64,17263,1
26420,TenshiHGC,17263,0
26421,KixSaxo,17263,1
26422,Miranjairi,17263,1
26423,mohnecca12,17263,1
26424,nidoqueen106_2,17263,1
26425,yume44,17263,1
26426,diamond7504,17263,1
26427,Green1ea,17263,1
26428,eiors,17263,1
26429,CloudTwins,17263,1
26430,Alcalust,17263,1
26431,Darksword101,17263,1
26432,kaellidan,17263,1
26433,MegaDeathRose,17263,1
26434,lnsert,17263,0
26435,Drakdodare,17263,1
26436,Mythmelle,17263,1
26437,sleepy_judi,17263,1
26438,hinhikaw,17263,1
26439,karinablue44,17263,1
26440,abystoma2,17263,1
26441,Himekoow,17263,1
26442,bbborgezinha,17263,1
26443,crazythaigirl90,17263,1
26444,UfotableAssist,17263,1
26445,snowfairy65,17263,1
26446,Panda3420,17263,1
26447,SeasonEvergreen,17263,1
26448,PacifistMilk,17263,1
26449,wonderlands666,17263,1
26450,mshaim,17263,1
26451,mutouyugi1920,17263,1
26452,testing_works,17263,1
26453,custardbunnyy,17263,1
26454,__jowa__,17263,1
26455,xmaichiba,17263,1
26456,nidoqueen106,17263,1
26457,thousandsunny412,17263,1
26458,kuro_kona,17263,1
26459,mikuuyu,17263,1
26460,stacksstacks,17263,1
26461,AWeirdPancake,17263,1
26462,lcozyr,17263,1
26463,SquishiePengu,17263,1
26464,Langite,17263,1
26465,rowanjay78,17263,1
26466,Shafira12456,17263,1
26467,Halfone,17263,1
26468,sinyanmei92,17263,1
26469,TabyCat12,17263,1
26470,mackyta,17263,1
26471,SherlyCat25,17263,1
26472,Shinryouku,54597,1
26473,EletroGhosylt,54597,0
26474,Mattylightsaber,54597,1
26475,RubinRubi,54597,1
26476,Dariia24,54597,1
26477,Ayan2003,54597,1
26478,sharriq727,54597,1
26479,Groovygravy15,54597,1
26480,soccerly_01yt,54597,1
26481,Funte,54597,1
26482,Smok64,54597,1
26483,EscalayerItsuka,54597,1
26484,N3gro27,54597,1
26485,Alwaysyukaz,54597,1
26486,TangRou35,54597,1
26487,Greenybob,54597,1
26488,solemgemeos,54597,0
26489,DragoMuseveni,54597,1
26490,Prxy0,54597,1
26491,Akimitsu24,54597,1
26492,UZ5,54597,1
26493,FriendyS,54597,1
26494,Inaho_Kiyotaka,54597,1
26495,Wusel-chan,54597,0
26496,Adrena,54597,1
26497,ghostbane,54597,1
26498,Gilgakidu,54597,1
26499,Astor98,54597,1
26500,shettysat14,54597,0
26501,Beast24,54597,1
26502,AniMine10,54597,1
26503,KyoukoSakii,54597,1
26504,SE122,54597,1
26505,isaachymh,54597,1
26506,katia0,54597,0
26507,Cr34tor,54597,1
26508,Nir07,54597,1
26509,-Sabre-,54597,1
26510,Evrazija,54597,1
26511,EliteClyderX,54597,1
26512,Yuzuriya,54597,1
26513,Shailo11,54597,0
26514,AmeHimei,54597,1
26515,or7074757,54597,1
26516,Mauricio_Mazuco,54597,1
26517,karinablue44,54597,1
26518,Inukinator,54597,1
26519,alexnumsegodt,54597,1
26520,tallfranklin,54597,1
26521,AnimeCrush236,54597,1
26522,ZenSvelte,54597,1
26523,Randrova,54597,1
26524,Kalius000,54597,1
26525,Raiz-Kun,54597,1
26526,YeXiuSam007,54597,1
26527,Hajime_98,54597,1
26528,mshaim,54597,1
26529,testing_works,54597,1
26530,Limander,54597,1
26531,pykuuu,54597,1
26532,VarisPlay,54597,1
26533,Luiz_z1,54597,1
26534,Codonaine,54597,1
26535,KryoticSyn,54597,1
26536,Shadowhusband,54597,1
26537,HomuhomuUwU,54597,1
26538,97Zen,54597,1
26539,anonymous_6969,54597,1
26540,jddelsignore,54597,1
26541,SuZull,54597,1
26542,mshel_the,54597,0
26543,PhantomKingPin,54597,1
26544,bladelikesmanga,54597,1
26545,KingOThePig,54597,1
26546,yume44,54597,1
26547,Domic213,56155,1
26548,Prxy0,56155,1
26549,CuriousDan100,56155,1
26550,-Sabre-,56155,1
26551,SlimShanky,56155,1
26552,Doru01,56155,1
26553,AlphonseSuperfan,56155,1
26554,IAmNobody_56,56155,1
26555,Alex07,56155,1
26556,Wholesome_Seeker,56155,1
26557,CameFromNisekoi,56155,1
26558,Kingy123,56155,1
26559,Aurora_Celestia,56155,1
26560,MAKER666,56155,1
26561,Harugoo,56155,1
26562,powerofevil567,56155,1
26563,Faellz,56155,1
26564,Lovingpeace,56155,1
26565,excense98,56155,1
26566,MrFriedlich,56155,1
26567,nickninja606,56155,1
26568,heathKl1ff,56155,1
26569,Mini_Torvic,56155,1
26570,Aayush6B468,56155,1
26571,Righa,56155,1
26572,Nilsperry,56155,0
26573,tonnerre974,56155,1
26574,burnedbernr,56155,1
26575,michu1311,56155,1
26576,Miranjairi,56155,1
26577,Eryx495,56155,1
26578,Akane_Jei,56155,1
26579,Kraunner,56155,1
26580,0niNeko,56155,1
26581,crescensXG,56155,1
26582,Rigger_Mortis,56155,1
26583,motakiru133,56155,1
26584,Petr_Okurka,56155,1
26585,SWISSMEATROLL,56155,1
26586,Ranfo2,56155,1
26587,Marcelluto,56155,1
26588,_Rak_,56155,1
26589,Wusel-chan,56155,0
26590,-Sora-,56155,1
26591,Bloody_Gaikotsu,56155,1
26592,penkuro,56155,0
26593,milk543,56155,1
26594,Matty08,56155,1
26595,sailor-erida,56155,1
26596,YecaCRPD,56155,1
26597,69Lu4nN_,56155,1
26598,Rorimanshi,56155,1
26599,Adrena,56155,0
26600,DoubleValbu,56155,1
26601,hhusa,56155,1
26602,scaryDrift,56155,1
26603,Jayaindo3016,56155,1
26604,RznNike,56155,1
26605,LostDeathnote,56155,1
26606,solemgemeos,56155,0
26607,Alfigar,56155,1
26608,weoh,56155,1
26609,ElFumancha,56155,1
26610,Big_Wavy,56155,1
26611,Crumbii,56155,1
26612,ruuka00,56155,1
26613,SilentArrow9,56155,1
26614,jddelsignore,56155,1
26615,illoquence,56155,1
26616,Solestia,56155,1
26617,Yuuuta61,56155,1
26618,Sanras,56155,1
26619,TheDarknessVI,56155,1
26620,Guada19,56155,1
26621,1Kurdi3,56155,1
26622,Kingbob69,98583,1
26623,Alex260002,98583,1
26624,mycelinx,98583,1
26625,DanielaSsm,98583,1
26626,mazeisi,98583,1
26627,Hipocricy,98583,1
26628,Starving_Knight,98583,1
26629,Ketsueki909,98583,1
26630,Soddaa,98583,1
26631,josdar,98583,1
26632,Glpppl,98583,1
26633,Shiya__,98583,1
26634,BruhWhyBother,98583,1
26635,iyodarkblack,98583,1
26636,kaleidblood25,98583,1
26637,Coco171,98583,1
26638,maugl1,98583,1
26639,Neohitler,98583,1
26640,aSTARXXI,98583,1
26641,Nicrotx,98583,1
26642,iskarzzzy,98583,1
26643,sunsetscold,98583,1
26644,N3gro27,98583,1
26645,soccerly_01yt,98583,1
26646,KennyZBoi,98583,1
26647,LevitheGreat,98583,0
26648,Its_qing,98583,1
26649,Snowy_Son,98583,1
26650,solemgemeos,98583,0
26651,RedHeadPewPew,98583,1
26652,Wusel-chan,98583,0
26653,Itsmechinmoy,98583,1
26654,Satoshi_Saburo,98583,0
26655,FAALM,98583,1
26656,gojo-x1,98583,1
26657,Koshimizu,98583,1
26658,4kashxd,98583,1
26659,Mystery2099,98583,1
26660,Rin_Swift,98583,1
26661,Ciel102,98583,1
26662,Azuke,98583,1
26663,Adrena,98583,1
26664,Yukihime23,98583,0
26665,Nammu,98583,1
26666,Pipidastr,98583,1
26667,Papay007,98583,1
26668,ShafiKhondaker,98583,1
26669,ShockShooter,98583,1
26670,RJG1316,98583,1
26671,Xilents,98583,1
26672,Fastlion2,98583,1
26673,DanyMayumi,98583,1
26674,Raionshin19,98583,1
26675,-Sabre-,98583,1
26676,MiroTheCate,98583,0
26677,Drakdodare,98583,1
26678,mjhilario,98583,1
26679,DevilO6,98583,1
26680,karinablue44,98583,1
26681,BulletXtreme,98583,1
26682,Ashura86,98583,1
26683,Randrova,98583,1
26684,FlashwhAt,98583,1
26685,Zazazulu,98583,1
26686,Lilithkun,98583,0
26687,Groovygravy15,98583,1
26688,A-Veteran-Weeb,98583,1
26689,Showtime101,98583,1
26690,PenguLuv,98583,1
26691,FreakyGeek,98583,1
26692,TimeTraveller_0,98583,1
26693,LS_11,98583,1
26694,Spiderhex__,98583,1
26695,Master_Ash100,98583,1
26696,mshaim,98583,1
26697,Betty_manx2,133053,1
26698,Julie_beebee,133053,1
26699,pechiemy,133053,1
26700,Vyshnavi222,133053,1
26701,mda_cc1985,133053,1
26702,ShiggyDust,133053,1
26703,okamigraveborn,133053,1
26704,shaft2055,133053,1
26705,AlterUmbra,133053,1
26706,Komisia111,133053,1
26707,Nich_Dawg,133053,1
26708,yavvinee,133053,1
26709,Dirk_Fn_Anger,133053,1
26710,ClowesyDan,133053,1
26711,Artyrus,133053,1
26712,unrealinfortnite,133053,1
26713,DaHampter,133053,1
26714,akiii18,133053,1
26715,Tyas_stay,133053,1
26716,green_smilodon,133053,1
26717,Kloweee,133053,1
26718,Srp09,133053,1
26719,Arneshkumargupta,133053,1
26720,Alisa_kim,133053,1
26721,Darksavi0ur,133053,1
26722,namazuFish,133053,1
26723,Fenera,133053,1
26724,Lowd_,133053,1
26725,Toki0808,133053,1
26726,Ayana_nami,133053,1
26727,PleaseyPeasy,133053,1
26728,dumbgray_,133053,1
26729,lock10,133053,1
26730,Houndog05,133053,1
26731,ktucker1991,133053,1
26732,Alisamagic173,133053,1
26733,dokissers,133053,1
26734,Thaimur,133053,1
26735,abystoma2,133053,1
26736,Roman4254,133053,1
26737,Legdrasil,133053,1
26738,AcerolaKissShot,133053,1
26739,Diviners_2000,133053,1
26740,anne-zhe,133053,1
26741,SilasGratler,133053,1
26742,njmroses,133053,1
26743,MarinKitagawa-X3,133053,1
26744,MrsKizaru,133053,1
26745,Abdo1347,133053,1
26746,zeroxicek,133053,1
26747,ivansmt,133053,1
26748,Kingbob69,133053,1
26749,Weder789,133053,1
26750,SHSZ1989,133053,1
26751,Arien1166,133053,1
26752,geekypennach,133053,1
26753,Clouds1234,133053,1
26754,Reverierose,133053,1
26755,Fabjongy,133053,1
26756,mireiaaa,133053,0
26757,SirDrew213,133053,0
26758,Cobrak1ng,133053,1
26759,Nimoro,133053,1
26760,Taiga020h,133053,1
26761,Mennadel3138,133053,1
26762,Tribeiro03,133053,1
26763,Melodux,133053,1
26764,Neteru,133053,1
26765,anonymous977,133053,1
26766,Samu-L,133053,1
26767,daporsche,133053,1
26768,MaraClaire,133053,1
26769,Madoka525,133053,1
26770,Yabigsistah,133053,1
26771,pocushowul,133053,1
26772,the_ugly_bastard,96642,1
26773,Domic213,96642,1
26774,Ahmad8626,96642,1
26775,teacher2,96642,1
26776,JustHeroic,96642,1
26777,karinablue44,96642,1
26778,benjaminlasombra,96642,1
26779,einewxerom,96642,1
26780,Otaku329,96642,1
26781,AhmedRafi007,96642,1
26782,SlyBossW,96642,1
26783,Martinadriaz,96642,1
26784,AftershockWolf,96642,1
26785,FennisMonjaa,96642,1
26786,Luciferion,96642,1
26787,X_l_e_b,96642,1
26788,justrem1,96642,1
26789,Dongarang,96642,1
26790,Deago,96642,1
26791,OneBetta,96642,1
26792,Gabrielzil_125,96642,1
26793,Zdzichu_Masmusli,96642,1
26794,doo78,96642,1
26795,_Nuko_,96642,1
26796,RomiRock,96642,1
26797,arbiterhall,96642,1
26798,sinayell,96642,1
26799,SongCrusher,96642,1
26800,2years,96642,0
26801,3years,96642,0
26802,crescensXG,96642,1
26803,Snowy_kittycat13,96642,0
26804,UZ5,96642,1
26805,mercurial_beast,96642,1
26806,Wusel-chan,96642,0
26807,Bloody_Gaikotsu,96642,1
26808,Zaregot0tsukai,96642,1
26809,Prxy0,96642,1
26810,Wotten,96642,1
26811,Adrena,96642,1
26812,RynFelderp,96642,1
26813,phg0104,96642,1
26814,Y_O_U_V_A,96642,1
26815,hikari7o,96642,1
26816,Paradise266,96642,1
26817,tedosofa,96642,1
26818,certain0193,96642,1
26819,ArkhamKnights,96642,1
26820,Kakitzu,96642,1
26821,Electimon,96642,1
26822,-Sabre-,96642,1
26823,Kiloechovin,96642,1
26824,Alians0108,96642,1
26825,roue2feu,96642,1
26826,5h4d0w20,96642,1
26827,TheSaintPotato,96642,1
26828,amanwithculture,96642,1
26829,Evrazija,96642,1
26830,Asonek,96642,1
26831,KietaTeenRomance,96642,1
26832,Yuzuriya,96642,1
26833,AMeatSandwich,96642,1
26834,AtharvaBaka,96642,1
26835,amey10,96642,1
26836,OSXtrafton,96642,1
26837,Drakdodare,96642,1
26838,Carti-,96642,1
26839,zasdfa,96642,1
26840,Ani107,96642,1
26841,timetoai,96642,1
26842,eijuwolf,96642,1
26843,dangregai69,96642,1
26844,BladeFall92,96642,1
26845,nauka,96642,0
26846,Scarletware,96642,1
26847,Unheo,4795,1
26848,N_Lune20,4795,1
26849,DoomFan113,4795,1
26850,Zorolost2010,4795,0
26851,Ken-Chin_,4795,1
26852,Jaune_Attend,4795,1
26853,gwgw_w,4795,1
26854,Gunzerking_,4795,1
26855,OneBetta,4795,1
26856,Ranker2k,4795,1
26857,iskarzzzy,4795,1
26858,BJ_TK33,4795,1
26859,Polux_1,4795,1
26860,specialk1231,4795,1
26861,Lensynth,4795,1
26862,Gaius1000,4795,1
26863,Itsmechinmoy,4795,1
26864,VanillaSC,4795,1
26865,Alonso_Granbell,4795,1
26866,Shinomiyaakane,4795,1
26867,Wusel-chan,4795,0
26868,lukamana,4795,0
26869,TenshiHGC,4795,1
26870,Gantz-613,4795,1
26871,Adrena,4795,0
26872,NamaloomShacks,4795,1
26873,Kitanica,4795,1
26874,bukihawk999,4795,1
26875,Regu2552,4795,1
26876,ReMightyRon,4795,1
26877,veill17,4795,1
26878,Rice122,4795,1
26879,sfhsjsja,4795,1
26880,RoseFade,4795,1
26881,solemgemeos,4795,0
26882,AlienAxel20XX,4795,1
26883,h_ilkin,4795,1
26884,erzelhpurple,4795,1
26885,Astor98,4795,1
26886,ForflayyO,4795,1
26887,Ichitarou,4795,1
26888,oribloom,4795,1
26889,CookieMonsterRu,4795,1
26890,ZDRAW123,4795,1
26891,yume44,4795,1
26892,Xdlwpahsh,4795,1
26893,Ardill4,4795,1
26894,SE122,4795,1
26895,Lioness83,4795,1
26896,KevinDo161,4795,1
26897,MCDaver16,4795,1
26898,pNear123,4795,1
26899,demonblade541,4795,1
26900,RJG1316,4795,1
26901,godinhoinacio,4795,1
26902,blezthor,4795,1
26903,KocakaBG,4795,1
26904,AmyZhang,4795,1
26905,EmeraldSaygin,4795,1
26906,Hachitose,4795,1
26907,Wascrew,4795,1
26908,bigboahryan,4795,1
26909,Drakdodare,4795,1
26910,GonzaGs01,4795,1
26911,karinablue44,4795,1
26912,RickRod1893,4795,1
26913,RyanJordan,4795,1
26914,ninja-black,4795,1
26915,magapersonx,4795,1
26916,AdrianaFernandes,4795,1
26917,gyongjin,4795,1
26918,kingofvirgin25,4795,1
26919,MattYamato,4795,1
26920,BrokenHorse,4795,0
26921,akishidora,4795,1
26922,Akihabarai_Konyv,136733,1
26923,Christian_Wagner,136733,1
26924,Z3rtsu,136733,1
26925,AconexOfficial,136733,1
26926,patha22,136733,1
26927,Diviners_2000,136733,1
26928,orrery,136733,1
26929,ShwampBam,136733,1
26930,Hakuto_no_pen,136733,1
26931,Robby2time,136733,1
26932,dilanmatheu777,136733,1
26933,Truegud,136733,1
26934,KohkatrissDK,136733,1
26935,Animegirl759,136733,1
26936,123Senpai123,136733,1
26937,LinkTTF,136733,1
26938,GamingAlno,136733,1
26939,Xandovisk,136733,1
26940,Aludept,136733,1
26941,Flameis,136733,1
26942,FrostyMaximoff,136733,1
26943,von_Lohengramm,136733,1
26944,Heda-of-Aincrad,136733,1
26945,deannin,136733,1
26946,RayneX_art,136733,1
26947,NekoKeeper,136733,1
26948,rosie-tofu,136733,1
26949,Koto-,136733,1
26950,Boketto_0926,136733,1
26951,AccentedDarkness,136733,1
26952,AKAceejaye,136733,1
26953,Hetakuru,136733,1
26954,CrotakuShinobi,136733,1
26955,4e95756d7a7a41c2,136733,1
26956,_Heclipse,136733,1
26957,Suigintou589,136733,1
26958,CaZzzer,136733,1
26959,massive_mungus,136733,1
26960,Mako13,136733,1
26961,FabulousFowl,136733,1
26962,AMANODEL91,136733,1
26963,OneBetta,136733,1
26964,Martinadriaz,136733,1
26965,ManRandom,136733,1
26966,3cee2961674babad,136733,1
26967,manofthemountain,136733,1
26968,mercurial_beast,136733,1
26969,Magnus0,136733,1
26970,Pceter1,136733,1
26971,Yorda_trico,136733,1
26972,MrCrab32,136733,1
26973,naok1334,136733,1
26974,Crypple,136733,1
26975,KawLost,136733,1
26976,ReMightyRon,136733,1
26977,Glitxhh,136733,1
26978,Twilkitri,136733,0
26979,Zeolet,136733,1
26980,sinayell,136733,1
26981,Ben_Wood,136733,1
26982,mmakise,136733,1
26983,Dayraven,136733,1
26984,Aityani,136733,1
26985,exultant_human,136733,1
26986,Em3rson102,136733,1
26987,Romanizer420,136733,1
26988,-Chronos-,136733,1
26989,solemgemeos,136733,0
26990,Gilgakidu,136733,1
26991,CRYdarkOTAKU,136733,1
26992,Richvd,136733,1
26993,ka_cz_ka,136733,1
26994,tsurioo,136733,1
26995,-Sabre-,136733,1
26996,Nagito23,136733,1
26997,sztn8,123281,0
26998,-Sabre-,123281,1
26999,Lundy28,123281,1
27000,Diviners_2000,123281,1
27001,TsarOfTinyTrees,123281,1
27002,Beacon11,123281,1
27003,Corridust,123281,1
27004,rockyseal5,123281,1
27005,Sheggorath,123281,1
27006,LCrowDramon13,123281,1
27007,RecklessOtaku,123281,1
27008,naok1334,123281,1
27009,Tap_Dancin_Kaiju,123281,1
27010,yumelita44,123281,1
27011,OneBetta,123281,1
27012,Aarne_,123281,1
27013,Eghinner,123281,0
27014,jzx9000000,123281,1
27015,crescensXG,123281,1
27016,atmosanimes,123281,1
27017,ThePlagueDoc,123281,1
27018,MasterEnergy,123281,0
27019,Stedren,123281,1
27020,alejanfran,123281,1
27021,Marmormars,123281,1
27022,Dr_Akrai,123281,1
27023,Leha,123281,1
27024,MyrdurScyther,123281,1
27025,Shuvlyn,123281,1
27026,solemgemeos,123281,0
27027,leolysm,123281,1
27028,Doggo1195,123281,1
27029,flamingunicorn,123281,1
27030,GlassOddity,123281,1
27031,Snowy_kittycat13,123281,1
27032,LaelapsOne,123281,1
27033,ValenwoodTan,123281,1
27034,MiLE0104,123281,1
27035,Bloody_Gaikotsu,123281,1
27036,Wusel-chan,123281,0
27037,kuinamoroll,123281,1
27038,OmaLee,123281,1
27039,dejan78,123281,1
27040,Kitanica,123281,1
27041,CathyFreyaMys,123281,1
27042,veill17,123281,1
27043,KittiMizeki,123281,1
27044,VB_Sakura,123281,1
27045,Suguri96,123281,0
27046,Inorin,123281,1
